,Unnamed: 0,source,title,text,url,date_published,authors
0,0,notabn.ro,Municipiul Iași „Capitală Istorică a României”,"Președintele României, Klaus Iohannis, a susținut miercuri, 23 ianuarie a.c., la Iași, o alocuțiune în cadrul evenimentului organizat cu prilejul declarării Municipiului Iași „Capitală Istorică a României”.
Vă prezentăm în continuare textul alocuțiunii:
„Mă bucur să mă aflu în mijlocul dumneavoastră pentru a celebra împreună 160 de ani de la prima unire a românilor și pentru a evoca și cinsti memoria marelui artizan al modernizării țării, Domnul Unirii, Alexandru Ioan Cuza.
Iașul a fost locul apropierii Moldovei de civilizația și valorile occidentale. De altfel, Moldova a fost prima dintre provinciile românești care a aderat la idealurile Revoluției de la 1848. Actele domniei lui Alexandru Ioan Cuza, ca și contribuția politică a principalului său colaborator, Mihail Kogălniceanu, își au izvorul în idealurile revoluționare de la 1848. Dreptate și frăție a reprezentat prima deviză a Tricolorului, inspirată de idealurile Revoluției franceze.
Unirea principatelor române și angajarea societății românești pe calea reformelor democratice, de inspirație occidentală, s-au dovedit obiective inseparabile ale aceluiași proces istoric.
Doamnelor și domnilor,
Evocând prima unire a românilor, nu doar prețuim viziunea și faptele de la 1859, dar, totodată, punem în lumină viabilitatea opțiunii politice și a angajamentului popular al acelor vremuri.
Atunci, ca și la 1918 ori astăzi, românii au înțeles că unitatea națională este singura cale spre o societate modernă, a cărei trăinicie se bazează pe respectarea drepturilor cetățenești și pe garantarea egalității tuturor în fața legii.
Înaintașii și-au dorit pentru viitorul națiunii o țară a integrității, o țară a oamenilor liberi și educați, și din aceste aspirații s-a născut energia populară care a făcut posibilă Unirea Principatelor. Sunt aspirații la fel de valabile și astăzi.
În 1859, istoria a consemnat un prim proiect de țară, care cuprindea reforma agrară, reforma învățământului, modernizarea instituțiilor publice și a infrastructurii. Omagiindu-l pe Alexandru Ioan Cuza, nu uităm că fiecare generație are oportunitatea de a întări edificiul unității naționale prin proiectele sale proprii.
Politicienii, elitele la modul general, au datoria de a se prezenta în fața cetățenilor și a istoriei cu obiective și cu rezultate. Când e vorba de a genera noi energii, de a moderniza societatea, cum s-a întâmplat după Unirea Principatelor, educația și infrastructura trebuie să fie prioritățile unei guvernări responsabile.
Din păcate, la 160 de ani de la momentul pe care îl sărbătorim astăzi, în locul unirii în jurul interesului național și al integrării depline în Europa, guvernanții au preferat o hărmălaie populistă și o jalnică țopăială legislativă și administrativă.
În locul unei viziuni coerente, care să asigure României o dezvoltare sustenabilă, actualii guvernanți periclitează viitorul țării printr-o avalanșă de măsuri cu efecte care se arată dezastruoase.
România nu merită asemenea politicieni lipsiți de responsabilitate față de țară! Nici Iașul, cu moștenirea sa istorică, nu merită să ajungă un oraș al investițiilor mereu promise și amânate, mai ales când vorbim despre proiecte vitale, precum autostrada ori spitalul regional.
Unirea din urmă cu 160 de ani ne obligă să facem totul pentru a reda speranța românilor într-un viitor în care țara să fie bine guvernată, iar cetățenii respectați.
Doamnelor și domnilor,
Pentru Iași, trecutul este o resursă, iar istoria acestor locuri vă dă încredere în opțiunile dumneavoastră și energie în atingerea obiectivelor pe care vi le-ați propus.
De-a lungul vremii, cărturarii ieșeni au contribuit la transformarea învățământului în liantul care a desăvârșit pe plan spiritual și intelectual unificarea politică a teritoriilor românești.
La doar un an după unirea principatelor, aici apărea prima universitate modernă de pe teritoriul țării noastre. Ați rămas un vector de transformare către un sistem de educație adaptat nevoilor secolului XXI și vă mulțumesc, cu această ocazie, pentru parteneriatul dumneavoastră constant în cadrul proiectului România Educată.
Doamnelor și domnilor,
Pentru Iași, a fi Capitală istorică nu înseamnă a privi cu melancolie spre trecut, ci a-și reîncărca energiile pentru dezvoltarea sa ca metropolă națională și europeană.
Aici, la Iași, în momente cruciale ale istoriei noastre moderne, au fost luate decizii care au influențat în cea mai mare măsură existența și dezvoltarea întregii Românii. În istoria urbei dumneavoastră se regăsesc manifestările unora dintre cele mai importante aspirații ale românilor.
De aceea, vă urez tuturor, dragi cetățeni ai «dulcelui târg al Ieşilor», să vă bucurați de prestigiul de Capitală istorică, întru mulți ani!
Doamnelor și domnilor,
Să luăm aminte la mesajul istoriei! Libertatea și unitatea națională, precum și statutul de cetățeni europeni ne obligă la angajament și responsabilitate pentru alegerile și acțiunile noastre, fiindcă ele generează moștenirea pe care o lăsăm generațiilor următoare.
În trecutul său, Iașul nu a dat înapoi de la ceea ce, încă de pe vremea cronicarilor, și-a asumat să fie: nu doar cetate de scaun, ci și o cetate a cărții și a școlii, a spiritualității și culturii, o poartă a pătrunderii și difuzării valorilor umaniste.
Sunteți moștenitorii acestui proiect istoric și aveți datoria de onoare de a-l împlini!
Sunt convins că aici, la Iași, dar nu numai, prin opțiuni și fapte, veți contribui decisiv la construirea viitorului pe care România îl merită!
Vă felicit, la mulți ani!”",https://www.notabn.ro/municipiul-iasi-capitala-istorica-a-romaniei/,2020-03-06,About The Author
1,1,notabn.ro,Tripleta de aur a deceniului în tenisul mondial,"În urma a tot ce s-a întâmplat în ultimii zece ani în tenisul mondial masculin, acest deceniu se va încheia exact așa cum a început – cu Rafael Nadal, Novak Djokovic și Roger Federer ocupând primele trei locuri în clasamentul ATP. La finalul anului 2009, pe 28 decembrie, Federer era pe primul loc, urmat la câteva puncte distanță de către Nadal și Djokovic.
Timp de 223 de săptămâni – mai mult de patru ani – tripleta formată din Federer, Nadal și Djokovic au ocupat primele trei locuri în clasamentul ATP. Un singur jucător – Andy Murray – a fost lider mondial într-un deceniu dominat clar de grupul select ”Big 3”, pentru 41 de săptămâni (final de 2016 și jumătate din 2017). Accentuând consistența celor trei legendari tenismeni, Djokovic, Nadal și Federer au cucerit împreună 33 de titluri de Grand Slam din toate cele 40 puse la bătaie în toți acești ani (inclusiv 12 în ultimii trei ani).
Contextul deceniului dominat de Federer – Nadal – Djokovic
Multe s-au întâmplat în ultimii zece ani. Trei dintre tenismenii care au încheiat anul 2009 în Top 10 ATP s-au restras de mult timp (Nikolay Davydenko, Andy Roddick și Robin Soderling), în timp ce doi dintre jucătorii de referință din Top 5 ATP au avut de înfruntat accidentări grele, care au necesitat mult timp de vindecare (Andy Murray și Juan Martin del Potro).
Ernests Gulbis, la 21 de ani, era cel mai tânăr jucător din Top 100 ATP în 2009. Azi, în top 100 ATP sunt nouă jucători în vârstă de 20 de ani sau mai tineri, conduși de Jannik Sinner (18 ani), care nici măcar nu au sărbătorit a doua zi de naștere pe vremea când Federer câștiga primul titlu major al carierei. În ciuda schimbărilor din circuit, consistența și longevitatea celor trei legendari tenismeni au strălucit în tot acest timp.
Reușite incredibile înregistrate de The Big 3
Djokovic a câștigat 15 titluri majore în ultimele 36 astfel de evenimente, fiind aproape de rivalul din Elveția. Federer a cucerit de asemenea 15 titluri de Grand Slam în 26 de ocazii în a doua jumătate a anilor 2000. Nadal a cucerit titlul de la Paris de opt ori (din zece apariții) după 2010, iar Federer s-a menținut pe primul loc în clasamentul titlurilor de Grand Slam câștigate în istorie.
Trioul a reușit până în prezent să ocupe primele trei poziții și în istoria sportului alb. Federer conduce acest top, cu 20 de titluri majore, fiind urmat de Nadal, cu 19 astfel de titluri. Podiumul este completat de sârb, care are în palmares 16 titluri de Grand Slam. Pe lânga asta, ei dețin recordul pentru cele mai multe victorii la fiecare dintre cele patru mari turnee: Federer la Wimbledon (opt) și US Open (cinci), Nadal la Roland Garros (12) și Djokovic la Australian Open (șapte).
Rafael Nadal (33 de ani)
Când deceniul începea, Nadal deținea șase titluri de Grand Slam și doar două în afara Roland Garros-ului. El încheie anul 2019 pe primul loc în clasamentul ATP, cu 19 titluri majore, inclusiv patru la US Open și un Grand Slam de carieră (a deținut toate cele patru turnee majore în același timp), reușit în 2010.
Nadal a petrecut 159 de săptămâni pe primul loc ATP din 2010 și 355 de săptămâni între primii trei tenismeni ai lumii. În ultimii zece ani, marele campion iberic nu a fost niciodată clasat mai jos de locul 10 ATP, nici măcar pentru o săptămână.
Novak Djokovic (32 de ani)
În prezent pe locul 2 ATP, Djokovic avea un singur titlu de Grand Slam când începea sezonul competițional 2010. În prezent, sârbul are 16 titluri majore, șapte la Melbourne, cinci la Londra și trei la New York în ultimul deceniu. De asemenea, el a completat un Grand Slam de carieră în 2016.
În ultimul deceniu, Djokovic a petrecut 275 de săptămâni pe primul loc în clasamentul ATP și 458 de săptămâni între primii trei tenismeni. În zece ani, sârbul a petrecut nouă luni în afara Top 10 ATP, toate acele luni la finalul lui 2017 și prima jumătate a lui 2018 când a suferit o operație la cot care a necesitat mai mult timp de repaos.
Roger Federer (38 de ani)
Federer, pe de altă parte, a început decada pe primul loc ATP și ocupă în prezent poziția a treia. După ce a cucerit 15 titluri de Grand Slam în precedentul deceniu, elvețianul a continuat să arate că face parte din elita tenisului mondial și a câștigat cinci astfel de titluri în ultimii zece ani.
El a câștigat în ultimii zece ani trei titluri la Australian Open și două la Wimbledon, ajungând la 20 de titluri majore în întreaga carieră. Marele campion elvețian a petrecut 48 de săptămâni pe primul loc în ultimii zece ani și 404 săptămâni clasat ori pe prima poziție, pe a doua sau a treia. Federer a stat doar 12 săptămâni în afara Top 10 ATP în ultimul deceniu.
Clasamentul săptămânilor pe locul 1 ATP:
1 Roger Federer 310 săptămâni
2 Pete Sampras 286
3 Novak Djokovic 275
4 Ivan Lendl 270
5 Jimmy Connors 268
6 Rafael Nadal 200
7 John McEnroe 170
8 Bjorn Borg 109
9 Andre Agassi 101
10 Lleyton Hewitt 80.
Clasamentul titlurilor de Grand Slam:
1 Roger Federer 20
2 Rafael Nadal 19
3 Novak Djokovic 16",https://www.notabn.ro/tripleta-de-aur-a-deceniului-in-tenisul-mondial/,2020-03-06,About The Author
2,2,notabn.ro,"Locotenent-colonelul Alin Florin Marian este noul comandant al ,,Șoimilor Carpaților”","Batalionul 812 Infanterie ,,Șoimii Carpaților” are, de astăzi, un nou comandant, în persoana locotenent-colonelului Alin Florin Marian care l-a înlocuit la comandă pe lt. col. Dan Valer Orza. Totodată, Batalionul 405 Sprijin Logistic ,,Năsăud” va fi comandat de lt. col. Florin Cioancă ce a preluat comanda de la lt. col. Lucian Pupeză.
Ceremonia militară de predare-primire a comenzii celor două batalioane din subordinea Brigăzii 81 Mecanizată ,,General Grigore Bălan” a avut loc pe platoul Batalionului 812 Infanterie și la aceasta au participat, alături de militari, autorități publice, printre care și prefectul județului Bistrița-Năsăud, Ovidiu Victor Frenț care a transmis militarilor, printre altele:
,,Nu de mult v-am primit acasă cu brațele deschise, iar domnul locotenent-colonel Dan Valer Orza v-a adus așa cum își dorește orice comandant, în formație completă din misiunea Protecția Forței din Afganistan. Vă felicit, domnule locotenent colonel, pentru profesionalismul cu care ați condus și repatriat una dintre cele mai importante structuri de nivel batalion din Armata României. Vă mulțumim cu toții pentru felul în care ați gestionat activitatea Batalionului 812 Infanterie Bistrița și vă dorim mult succes în carieră. Suntem onorați că ne-ați fost alături!
Astăzi, primește comanda Batalionului 812 Infanterie un alt militar de carieră despre care am auzit lucruri excepționale, domnul locotenent-colonel Alin Florin Marian. Un profesionist desăvârșit, care a trecut prin apăsătoarele misiuni din teatrele de operații din Irak și Afganistan și care, pentru rezultatele deosebite, a fost recompensat cu Semnul onorific „În Serviciul Patriei” pentru 15 de ani de activitate, Distincţia „Omul anului” și multe altele. Toate acestea nu sunt simple distincții, ci sunt încă o recunoaștere a profesionalismului și încrederii în competențele sale.
,,Şoimii Carpaților”, suntem onorați să fim în fața voastră, voi știți ce aveți de făcut, cum să respectați ordinele, iar disciplina vă este a doua mamă. Vă mulțumim și vă apreciem pentru ceea ce sunteți și pentru cum vă duceți la îndeplinire fiecare misiune de aici, de pe pământ românesc sau din străinătate, în teatre de operații unde deveniți ambasadori ai țării, ambasadori care vor să aducă pacea”.
Veteran al teatrelor de operații, noul comandant al ,,Șoimilor” , lt. col. Alin Florin Marian, a comandat Compania KAF-GDA pe timpul executîrii misiunii de apărare apropiată a aeroportului Kandahar din Afganistan, în perioada iulie-decembrie 2014.",https://www.notabn.ro/locotenent-colonelul-alin-florin-marian-este-noul-comandant-al-soimilor-carpatilor/,2020-03-06,About The Author
3,3,notabn.ro,Medalie pentru Cătălina Axente la Campionatele Europene de lupte de la Roma,"Sportiva română Cătălina Axente a cucerit medalia de bronz, vineri seara, în limitele cat. 72 kg, la Campionatele Europene de lupte de la Roma, după ce a învins-o în meciul decisiv pe italianca Enrica Rinaldi.
Cătălina Axente a întrecut-o în sferturi pe franţuzoaica Kendra Augustine Jocelyne Dacher, dar a pierdut semifinala cu Maria Selmaier (Germania).
Albert Saritov îl va înfrunta pe rusul Abdulraşid Sadulaev, în meciul pentru aur la cat. 97 kg, la lupte libere. În optimi, Saritov, medaliat cu bronz la JO 2016, s-a impus în faţa italianului Abraham de Jesus Conyedo Ruano, în sferturi l-a învins pe polonezul Radoslaw Baran, iar în semifinale a trecut de Gennadij Cudinovic (Germania).
La cat. 65 kg, Kriszta Incze s-a clasat pe locul 5, după ce a pierdut meciul bronz cu Irina Koliadenko (Ucraina). Joi, în preliminarii, Incze a învins-o pe belarusa Evghenia Andreicikova, în sferturi a trecut de unguroaica Gabriella Sleisz, fiind învinsă în semifinale Mimi Nikolova Hristova (Bulgaria).
La cat. 53 kg, Suzanna Georgiana Şeicariu, care a pierdut în calificări în faţa olandezei Jessica Cornelia Francisca Blaszka, a intrat în recalificări, câştigând în faţa azerei Tatiana Varansova, după care a fost învinsă în meciul pentru bronz de Silje Knutsen Kippernes (Norvegia) şi s-a clasat pe locul cinci.
La lupte libere, Andrei Dukov va lupta sâmbătă în recalificări cu sârbul Stevan Andria Micic la cat. 57 kg. În optimi, românul l-a învins pe italianul Givi Davidovi, dar a pierdut în sferturi de turcul Suleyman Atli.
La cat. 65 kg, George Bucur l-a învins în optimi pe italianul Abdellatif Manour, dar a pierdut în sferturi în faţa azerului Ali Rahimzade.
Omaraskhab Nazhmudinov, la cat. 79 kg, l-a învins în preliminarii pe italianul Salvatore Diana, însă a cedat în optimi în faşa azerului Jabrail Hasanov.
Alin Alexuc-Ciurariu a câştigat prima medalie a delegaţiei României la Roma, marţi, aur la cat. 130 kg, la greco-romane.
România participă la Europenele de la Roma cu 16 sportivi şi are ca obiectiv câştigarea a 2-3 medalii.",https://www.notabn.ro/medalie-pentru-catalina-axente-la-campionatele-europene-de-lupte-de-la-roma/,2020-03-06,About The Author
4,4,notabn.ro,"Noul ministru al Educației, Daniel Breaz: ""O mamă cu doi copii nu reprezintă o familie""","Daniel Breaz este și senator, iar înainte de a fi ministru al Culturii și interimar la Educației a fost întrebat dacă o mamă singură cu doi copii reprezintă o familie. Răspunsul său: „Nu. A fost o familie, dar s-a întâmplat ceva și nu mai este”. Întrebarea i-a fost adresată în contextul în care unei mame îi fusese refuzat un pachet de familie la cinema pentru că nu era și tatăl împreună cu cei doi copii ai săi.
La scurt timp după, noul ministru interimar al Educației a revenit asupra declarației. „Din punct de vedere constitutional avem o definiție a familiei, din punct de vedere sociologic avem mai multe aspecte și daca detaliez, fiind matematician, avem și din punct de vedere matematic definirea familiei”, a declarat Breaz.
Nota! Căsătoria poate fi dizolvată. Doi soți fără copii formează împreună o familie până la momentul divorțului. Despre ei da, poți spune că au fost o familie, dar acum au divorțat. Dar nu putem spune același lucru despre o familie cu copii. Chiar și în urma divorțului, fiecare dintre părinți formează împreună cu copiii săi o familie. Nu trebuie să confundăm familia cu căsătoria, având în vedere ca între cele două nu este neapărat semnul egal. Dacă o familie formată din soț și soție se destramă și intervine un divorț putem spune că a existat o familie, dar acum nu mai există. Dar dacă o familie cu copii se destramă si intervine divorțul, între părinte si copil va exista mereu relația de familie. Fără exceptie!",https://www.notabn.ro/noul-ministru-al-educatiei-daniel-breaz-o-mama-cu-doi-copii-nu-reprezinta-o-familie/,2020-03-06,About The Author
5,5,notabn.ro,"Mihai Șora: ,,Dragi copii, dacă e marți, studiem biologia. Astăzi, lecția despre șobolan""","Scriitorul Mihai Șora a postat pe pagina sa de Facebook un mesaj, cu trimitere la declarațiile politice din aceste zile.
,,Curățăm țara de mizeria împrăștiată de acești șobolani!”, a fost declarația din Piața Victoriei. Redăm mai jos textul postării integral, semnat cu #jesuisșobolan.
,,Dragi copii, dacă e marți, studiem biologia.
Astăzi, lecția despre șobolan.
Nu pare să fie cel mai drăgălaș dintre viețuitoare, nici cel mai iubit. De la astrologia chineză, fabulele lui Esop, epidemiile de ciumă și imaginarul lor înspăimântător, până la Rattenkönig din legenda germană sau la simpaticul șobolan din desenul animat „Ratatouille“, s-au scurs câteva milenii și zeci de forme, viziuni, povești au populat mințile oamenilor.
Există, printre toate variațiunile speciei, una cu totul deosebită: șobolanul-cârtiță.
Heterocephalus glaber, pentru prieteni.
Golaș și cam boțit, greu de studiat în libertate, căci trăiește în subteranele unor țări aride și sărace precum Somalia sau Etiopia, unde nici oamenii nu o duc prea bine, acest animăluț are o longevitate extraordinară: trăiește peste 30 de ani. Și nu oricum, ci sănătos-tun!
Raportat la dimensiunile dumnealui (între 8 și 33 de centimetri) și la condițiile nu tocmai prielnice pentru un mamifer, metabolismul acestuia este cu atât mai surprinzător: imaginați-vă cum ar fi ca, fără să dezvolte, în tot acest timp, vreo formă de cancer, demență senilă, boli cardio-vasculare sau alte patologii, oamenii să poată trăi nu mai puțin de 600 de ani.
Ei bine, șobolanul nostru poate!
În loc de glucoză (cheltuitoare de oxigen), el folosește fructoza, putând astfel să supraviețuiască fără oxigen minute întregi (peste 20). Nu dezvoltă nicio boală anume, este rezistent la cancer, chiar și atunci când, în laborator, îi sunt inoculate celule tumorale: organismul lui știe, printr-un secret încă nedeslușit de cercetători, să le anihileze. Mic și neajutorat cum este, șobolanul rezistă oricărei invazii cancerigene.
Probabil că, odată descoperit misterul acestei viețuitoare, omenirea întreagă va avea ceva de învățat de la ea.
P.S. Nu știu cine a făcut fotografia alăturată, dar – cum îl văd așa, mititel, cuminte și chel în pumnul unui om, cu privirea îngândurată și lăbuța dreaptă gata să salute fotograful – mă gândesc că s-ar putea întâmpla să fie mai înzestrat genetic decât oamenii care îl cercetează la microscop”.
#jesuisșobolan",https://www.notabn.ro/mihai-sora-dragi-copii-daca-e-marti-studiem-biologia-astazi-lectia-despre-sobolan/,2020-03-06,About The Author
6,6,notabn.ro,Conducerea PNL s-a întâlnit cu preşedintele Ioahnnis,"Președintele Klaus Iohannis a avut miercuri o întâlnire cu mai mulți lideri PNL, între care și președintele partidului Ludovic Orban, care a declarat că discuțiile au vizat agenda europeană, în contextul președinției Consiliului UE și al alegerilor europarlamentare.
„Tematica întâlnirii a fost strict legată de agenda europeană, de coordonarea acțiunilor pe perioada derulării președinției europene, îmbunătățirea imaginii, de stabilirea priorităților. Am discutat, în perspectiva alegerilor europarlamentare, și de importanța alegerilor și mai ales de câteva priorități care trebuie incluse în programul nostru pentru Parlamentul european. De asemenea am discutat de întâlniri importante care urmează să aibă loc pe perioada președinției, în special în cadrul PPE. Pe 16 martie este o reuniuni importantă la care va participa candidatul PPE la șefia Comisiei Europene, Manfred Weber. Am discutat de posibilitatea unei reuniuni PPE în marja consiliului european de la Sibiu” a declarat Orban.
Liberalii au termen limită pentru această lista 15 februarie, urmând ca pentru aceasta să fie dat un vot în forul de conducere. Săptămâna viitoare sunt așteptate și sondaje de opinie privind alegerile europarlamentare.",https://www.notabn.ro/conducerea-pnl-s-a-intalnit-cu-presedintele-ioahnnis/,2020-03-06,About The Author
7,7,notabn.ro,Klaus Iohannis este optimist în urma rezultatelor alegerilor din Marea Britanie,"Președintele României, Klaus Iohannis, a susținut vineri, 13 decembrie a.c., la Bruxelles (Regatul Belgiei), declarații de presă înaintea participării la reuniunea Consiliului European.
Preşedintele a menţionat că a purtat o serie de discuţii pe tema schimbările climatice, iar în paralel, toată lumea a urmărit exit-poll-urile din Marea Britanie.
Preşedintele a precizat că îşi exprimă mulțumirea față de rezultatul obținut acolo în sensul că există acum o majoritate clară, iar speranţa tuturor este că Brexitul se va finaliza, cu Acord.
„Acest rezultat este foarte bun pentru românii din Marea Britanie fiindcă premierul Boris Johnson, împreună cu Partidul Conservator, au dorit și cred că doresc și în continuare, să realizeze Brexitul, dar cu Acord, acel acord negociat cu Uniunea Europeană, un acord bun care îi protejează pe românii noștri, le acordă drepturi semnificative și de asta am spus de multe ori și acum se pare că ne apropiem de această soluție: cea mai bună variantă, dacă se ajunge la Brexit, este un Brexit cu Acord și spre asta ne îndreptăm. Astăzi vom mai avea câteva discuții, dar cred că nu vor fi chiar așa de complicate ca cele de aseară, avem un Euro Summit în format extins unde se vor discuta chestiuni legate de Uniunea bancară. Vom avea mai târziu o discuție pe Articolul 50, adică despre Brexit, și prevăd astăzi discuții, de asemenea, cu rezultate pozitive”, a subliniat preşedintele.",https://www.notabn.ro/klaus-iohannis-este-optimist-in-urma-rezultatelor-alegerilor-din-marea-britanie/,2020-03-06,About The Author
8,8,notabn.ro,"Ciclistul australian Michael Matthews, câştigător al etapei a 6-a a Turului Cataloniei","Ciclistul australian Michael Matthews (Sunweb) a câştigat sâmbătă la sprint etapa a 6-a a Turului Cataloniei, desfăşurată între Valls şi Vilaseca (169,1 km), fiind al doilea succes al său după ce îşi adjudecase şi etapa a doua a competiţiei.
Cu o etapă înainte de final, lider în clasamentul general se menţine columbianul Miguel Angel Lopez (Astana), cu timpul total de 25:53:41, urmat de britanicul Adam Yates (Mitchelton – Scott, +14) şi un alt columbian, Egan Bernal (Sky, +17).
Duminică, etapa a 7-a, ultima, se va desfăşura între Barcelona şi Montjuic (143,1 km).",https://www.notabn.ro/ciclistul-australian-michael-matthews-castigator-al-etapei-a-6-a-a-turului-cataloniei/,2020-03-06,About The Author
9,9,notabn.ro,Trei sferturi dintre români consideră că în ţară lucrurile merg într-o direcţie greşită,"Trei sferturi dintre români consideră că în ţară lucrurile merg într-o direcţie greşită, potrivit unei analize sociologice a IRES. Întrebați cum văd direcția în care merge țara lor, cei intervievați au răspuns în felul următor:
Într-o direcție greșită – 75%;
Într-o direcție bună – 17%;
Nici bună, nici greșită (SPONTAN) – 7%;
Nu știu/Nu pot aprecia – 2%.
Nici perspectivele anului 2018 nu se arată optimiste, potrivit aceluiași studiu. Întrebați fiind astfel: ,,Cum credeţi că va fi anul 2018 pentru România, în comparaţie cu acest an?”, 46% dintre cei intervievați, au răspuns că anul va fi mai prost, 24% că va fi la fel şi 28 % că va fi mai bun.",https://www.notabn.ro/trei-sferturi-dintre-romani-considera-ca-tara-lucrurile-merg-intr-o-directie-gresita/,2020-03-06,About The Author
