,source,title,text,url,date_published,authors
0,dcnews.ro,"Amazon, prima sa livrare cu drona. Jeff Bezos, detalii"," Compania americană de comerţ online Amazon a anunţat că a efectuat prima livrare a unui colet prin intermediul unei drone, potrivit unui fişier video publicat miercuri pe pagina sa de Internet, informează AFP. Într-un mesaj pe Twitter, directorul general de la Amazon, Jeff Bezos, a precizat că livrarea a durat 13 minute şi a constat într-un modul de recepţie de televiziune în sistem streaming 'Fire TV' şi o pungă de floricele de porumb, scrie Agerpres. Amazon a precizat că această primă livrare experimentală a avut loc în data de 7 decembrie în regiunea Cambridge, din Marea Britanie. Serviciul, denumit 'Amazon Prime Air', ar urma să fie dezvoltat şi în alte regiuni ale ţării după acest prim test în condiţii reale. Marea Britanie a devenit prima ţară în care Amazon poată să îşi testeze sistemul de livrare cu drone după ce guvernul de la Londra a ridicat restricţiile cu privire la zborul acestor dispozitive. Prototipul de dronă prezentat de Amazon poate decola şi ateriza vertical şi poate zbura pe o distanţă de până la zece mile (16 kilometri) la o altitudine de 400 de picioare (aproximativ 130 de metri). Tehnologia a fost concepută să livreze colete cu o greutate de până la 2,27 kilograme pentru zboruri de maximum 30 de minute. 05 Martie, 14:33",https://www.dcnews.ro/amazon-prima-sa-livrare-cu-drona-jeff-bezos-precizari-pe-twitter_525908.html,2020-03-05 12:23:23,Elena Badea
1,dcnews.ro,"ANM, prognoza meteo. Trei județe, sub cod galben de vânt puternic"," ANM a emis o nouă avertizare cod galben. Este vorba despre o atenţionare nowcasting Cod galben de vânt puternic. Vizate sunt judeţele Olt şi Dolj, precum şi în zona joasă a judeţului Mehedinţi, valabilă până la ora 17:00. Potrivit meteorologilor, în cele trei judeţe, vântul va prezenta intensificări care la rafală vor atinge şi depăşi 55-60 km/h, până la 17:00. După acest interval, vântul va slabi în intensitate. O altă atenționare prelungită De asemenea, Administraţia Naţională de Meteorologie a prelungit sâmbătă, până la ora 12:00, Codul galben de polei valabil pentru judeţele Bacău, Vrancea şi Galaţi, dar a extins atenţionarea şi pentru judeţul Vaslui. Potrivit meteorologilor, în zona joasă a judeţelor Bacău şi Vrancea, dar şi în judeţele Galaţi şi Vaslui se va semnala polei, iar ca fenomene asociate sunt prognozate precipitaţii mixte. Avertizările de fenomene periculoase imediate (nowcasting) se emit pentru o perioadă de maximum şase ore, menţionează ANM. [citeste si] 05 Martie, 14:33",https://www.dcnews.ro/anm-prognoza-meteo-trei-jude-e-sub-cod-galben-de-vant-puternic_582368.html,2020-03-05 12:21:40,Ema Apostu
2,dcnews.ro,"O nouă facilitate pentru locuitorii din New Residence Ghencea: un supermarket Mega Image, chiar în complex"," Ansamblul rezidențial New Residence Ghencea din zona Drumul Taberei – Ghencea, realizat de dezvoltatorul imobiliar British Romanian Investment Partnership, oferă locuitorilor săi un nou beneficiu: supermarketul Mega Image, deschis chiar în incinta complexului rezidențial. Cu o suprafață totală de vânzare de 359 mp, magazinul Mega Image și-a deschis porțile în New Residence Ghencea. Supermarketul oferă o sortimentație variată de produse, locuitorii din New Residence Ghencea putând beneficia de toate avantajele cumpărăturilor de calitate, chiar la ei acasă. Noul magazin va include, alături de produse de marcă proprie, o zonă de delicatese, legume și fructe proaspete, precum și gama de produse ready-meal Mega Apetit. “Ne bucură și totodată ne onorează parteneriatul cu Mega Image, cea mai extinsă rețea de magazine de tip supermarket din București, cu o sortimentație deosebită și produse de calitate. Acest parteneriat întărește angajamentul nostru față de clienți și față de misiunea asumată ca dezvoltatori imobiliari – să oferim întotdeanuna produse de calitate, fie că vorbim de materiale de construcție, finisaje sau parteneriate pentru facilități”, a declarat Cristian Mercioniu, Director General New Residence. Despre New Residence Ghencea Dezvoltat pe o suprafaţă totală de 10.000 mp, cu o localizare bună în zona de Sud Vest a Capitalei, în zona Ghencea, ansamblul rezidenţial New Residence Ghencea totalizează 214 apartamente împărţite în 7 tronsoane, în regim de înălţime mic (parter + 2 etaje + mansardă), asigurând rezistenţă ridicată la seisme, de până la 8.9 grade pe scara Richter. Proiectul a fost demarat în luna iunie 2016 şi a fost finalizat în luna octombrie 2017. Proiectul include şi construirea unui număr de 14 spaţii comerciale, pe lângă restul de 7 tronsoane de apartamente. La finalul anului 2017, complexul avea un grad de vânzare de aproximativ 85%. Ansamblul rezidențial oferă la vânzare mai multe spații comerciale, complementare cu noul magazin Mega Image, fiind o oportunitate de business pentru afacerile care doresc să-și extindă prezența în zona Drumul Taberei – Ghencea. Despre dezvoltatorul New Residence ARDC (UK) Ltd. este asociatul majoritar al companiei British Romanian Investment Partnership SRL. ARDC (UK) Ltd. este o companie înregistrată în Marea Britanie care acumulează prin intermediul asociaţilor ei o experienţă vastă şi relevantă în mai multe domenii de activitate (bancar, financiar, real estate şi construcţii). Prin proiectul New Residence Ghencea, ARDC (UK) Ltd. realizează a doua investiţie imobiliară, în Bucureşti, după finalizarea cu succes a ansamblului New Residence Măgurele care include 188 de apartamente, 4 spaţii comerciale şi 8 case de tip individual şi duplex. 05 Martie, 14:33",https://www.dcnews.ro/o-noua-facilitate-pentru-locuitorii-din-new-residence-ghencea-un-supermarket-mega-image-chiar-in-complex_584597.html,2020-03-05 12:20:28,Bogdan Bolojan
3,dcnews.ro,"Ministrul Culturii, Ionuț Vulpescu la coadă la bilete la Cetatea Râșnov"," Ministrul Culturii și Identității Naționale, Ionuț Vulpescu a fost fotografiat într-o ipostază din ce în ce mai rară pentru un ales important. Ministrul Ionuț Vulpescu a fost fotografiat în timp ce stătea la coadă pentru a-și achiziționa bilete de acces la Cetatea Râșnov. Ministrul Vulpescu oferă un exemplu cu atât mai mult cu cât, de-a lungul timpului, diverși oficiali ai statului au folosit tertipuri pentru a ocoli coada.  [citeste si] 05 Martie, 14:33",https://www.dcnews.ro/ministrul-culturii-ionu-vulpescu-la-coada-la-bilete-la-cetatea-ra-nov_534688.html,2020-03-05 12:24:31,Bogdan Bolojan
4,dcnews.ro,Chichirău: Dragnea dă vina pe dușmani imaginari," Deputatul Cosette Chichirău consideră că Liviu Dragnea simte că a pierdut controlul și de aceea ar da vina pentru atacurile asupra sa pe George Soros. Iată mesajul lui Cosette Chichirău: ""Când simți că pierzi controlul, dai vina pe dușmani imaginari. Așa se întâmplă și cu Liviu Dragnea: oamenii își pierd încrederea în el, intențiile sale de a-și urmări doar propriul interes sunt din ce în ce mai vizibile, iar colegii de partid, cei care l-au urmat doar pentru a-și atinge scopurile, îl părăsesc acum. Delirul apărut în urma perioadei sale de glorie mă îngrozește și mă întristează. Cred că e timpul ca Dragnea să își asume soarta și să își dea seama că singura persoană care lucrează la linșajul lui este el însuși, pentru că el e cel care a adunat în portofoliu atât de multe fapte de corupție și trebuia să știe că nu va fi tolerat mult timp și vor ieși curând la iveală,"" a scris Cosette Chichirău pe contul său de socializare. Invitat la România TV, Liviu Dragnea a declarat duminică seara că atât el cât și PSD sunt ținta unor atacuri concertate organizate de George Soros și susținători ai acestuia. Șeful PSD a spus că Soros este principalul motiv al atacurilor și a specificat că este dispus să meargă până la capăt, în ciuda tuturor piedicilor. [citeste si] 05 Martie, 14:33",https://www.dcnews.ro/chichirau-dragnea-da-vina-pe-du-mani-imaginari_549600.html,2020-03-05 12:19:25,Bogdan Bolojan
5,dcnews.ro,"Adrian Năstase, eliberare condiționată: Tribunalul Ilfov decide astăzi dacă fostul premier părăsește arestul"," [] [] Tribunalul Ilfov judecă astăzi contestația făcută de procurorii DNA la decizia Judecătoriei Sectorului 4 de a-l elibera condiționat pe Adrian Năstase. Fostul premier, care are peste 60 de ani, a executat deja o treime din pedeapsa de 4 ani și jumătate. Hotărârea instanței din Ilfov va fi definitivă. Judecătoria Sectorului 1 a decis la 23 iulie că Adrian Năstase poate fi eliberat condiționat. DNA a făcut contestație la această decizie, care va fi judecată de Tribunalul Ilfov.  Fostul premier va fi adus de la Penitenciarul Jilava la Tribunalul Ilfov pentru a fi prezent la judecarea contestației făcute de procurori la decizia Judecătoriei Sectorului 4 de a-l elibera Năstase a executat o treime din pedeapsa de 4 ani și jumătate de închisoare cu executarea, la care a fost condamnat după contopirea pedepselor în dosarele ""Zambaccian"" și ""Trofeul Calității"". Hotătârea de astăzi a Tribunalului Ilfov este definitivă, astfel că Adrian Năstase va pleca din arest dacă magistrații vor repinge contestația DNA. Procurorii Direcției Naționale Anticorupție au atacat decizia Judecătoriei Sectorului 4 susținând că Adrian Năstase nu merită eliberat pentru că nu a avut merite deosebite. 05 Martie, 14:33",https://www.dcnews.ro/zi-pivotala-pentru-adrian-nastase_451658.html,2020-03-05 12:19:24,
6,dcnews.ro,Prezență obligatorie comisie anchetă. CCR a respins sesizarea," Curtea Constituțională a României a respins miercuri sesizarea formulată de 81 de deputați ai PNL și USR cu privire la modificările legislative care obligă persoanele solicitate să se prezinte la comisiile de anchetă parlamentară. ""S-a respins obiecția de neconstituționalitate cu legea statutului"", a declarat președintele CCR, Valer Dorneanu. Plenul CCR a discutat miercuri obiecția de neconstituționalitate a Legii privind completarea articolului 9 din Legea 96/2006 privind Statutul deputaților și al senatorilor, obiecție formulată de 81 deputați aparținând grupurilor parlamentare ale PNL și USR. Pe 9 mai, Camera Deputaților a adoptat, cu 171 de voturi ''pentru'', 98 ''împotrivă'' și o abținere, modificarea Regulamentului propriu, în sensul introducerii obligativității persoanelor solicitate de a se prezenta la comisiile de anchetă parlamentară. Deputații au renunțat, însă, la eliminarea cvorumului de prezență din comisii, prevedere care a fost introdusă inițial în Comisia de regulament de președintele acesteia Eugen Nicolicea. Potrivit prevederilor adoptate, comisiile de anchetă pot cita orice persoană care lucrează în cadrul Guvernului sau celorlalte organe ale administrației publice și poate avea cunoștință despre o faptă sau o împrejurare de natură să servească la aflarea adevărului în cauza care formează obiectul activității comisiei. Persoanele citate sunt obligate să se prezinte în fața comisiei de anchetă parlamentară. În cazul refuzului nemotivat de a răspunde solicitărilor comisiei de anchetă, aceasta poate propune sesizarea conducătorului autorității sau instituției unde își desfășoară activitatea persoana citată, în vederea aplicării în mod corespunzător a prevederilor regulamentelor de organizare și funcționare a instituției respective sau poate propune sesizarea organelor de urmărire penală pentru infracțiunea prevăzută de articolul 267 din Legea 286/2009 privind Codul penal cu modificările și completările ulterioare, mai prevede proiectul de hotărâre de modificare a Regulamentului. Comisiile de anchetă parlamentară pot invita orice altă persoană care poate avea cunoștință despre o faptă sau o împrejurare de natură să servească la aflarea adevărului în cauza care formează obiectul activității comisiei și care acceptă să fie audiată. Persoana invitată poate răspunde și în scris comisiei de anchetă parlamentară, furnizând informațiile solicitate sau poate transmite prin poștă documente sau celelalte mijloace de probă pe care le deține și care sunt utile comisiei de anchetă. Refuzul persoanelor invitate la comisia de anchetă de a furniza informațiile solicitate sau de a pune la dispoziția acesteia celelalte documente sau mijloace de probă deținute, utile activității comisiei, poate fi considerat ca obstrucționare sau împiedicare a aflării adevărului și poate constitui temei pentru sesizarea organelor de urmărire penală, mai arată textul adoptat, relatează Agerpres. [citeste si] 05 Martie, 14:33",https://www.dcnews.ro/prezen-a-obligatorie-comisie-ancheta-ccr-a-respins-sesizarea_546092.html,2020-03-05 12:20:00,Bogdan Bolojan
7,dcnews.ro,Război în PSD. Cioloș: Gâlceava politică la scară națională costă România enorm," Fostul premier Dacian Cioloş afirmă că ""gâlceava politică"" la scară naţională ""costă România enorm"". ""Guvernul are datoria să guverneze în interesul societăţii. Cum spunea deunăzi şi premierul Tudose, chiar dacă mandatul politic vine de la o majoritate politică, Guvernul e al României. Şi, totuşi, pentru a câta oară într-un an de guvernare PSD-ALDE avem parte de dispute publice între membri ai Guvernului, care ar trebui să lucreze ca o echipă în interesul României?! Unde sunt liniştea şi normalitatea promise? Acestă gâlceavă politică la scară naţională, care e departe de a fi o confruntare politică de idei în interesul bunei guvernări, costă România enorm şi ne costă pe fiecare dintre noi"", a scris Cioloş, vineri, pe Facebook. Potrivit fostului prim-ministru, deciziile privind investiţiile - creştere economică şi locuri de muncă, ratingul de ţară - costurile creditelor pe care România le face pe pieţele financiare, capacitatea de negociere a unui ministru sau a premierului în numele ţării noastre sunt influenţate de stabilitatea şi credibilitatea echipei guvernamentale. ""Doamnelor şi domnilor guvernanţi, bunăstarea românilor nu se creează din condei şi nici la televizor, ci stă în deciziile, acţiunile şi credibilitatea dumneavoastră în fruntea ţării. Cu fiecare astfel de dispută între cei a căror principală preocupare ar trebui să fie guvernarea se întăreşte un singur lucru: neîncrederea oamenilor în politicieni, o neîncredere care macină temelia democraţiei, un lucru mai grav decât orice guvernare vremelnică"", le mai transmite Cioloş membrilor echipei guvernamentale. [citeste si] 05 Martie, 14:33",https://www.dcnews.ro/razboi-in-psd-ciolos-galceava-politica-la-scara-na-ionala-costa-romania-enorm_574742.html,2020-03-05 12:18:20,Bogdan Bolojan
8,dcnews.ro,ÎNSCRIERI CLASA PREGĂTITOARE 2018. Când încep și de ce acte ai nevoie," Cererile de înscriere a copiilor în învăţământul primar pentru anul şcolar 2018 - 2019 se pot depune începând de joi, până pe 26 martie, o a doua etapă fiind programată în perioada 12 - 18 aprilie. ""În clasa pregătitoare pot fi înscrişi copiii care împlinesc vârsta de 6 ani până la 31 august 2018, inclusiv. La solicitarea părinţilor, copiii care împlinesc vârsta de 6 ani în perioada 1 septembrie - 31 decembrie 2018, inclusiv, pot fi înscrişi dacă evaluarea dezvoltării psihosomatice atestă pregătirea pentru parcurgerea cu succes a clasei pregătitoare. Evaluarea dezvoltării psihosomatice se efectuează sub coordonarea Centrului Judeţean/al Municipiului Bucureşti de Resurse şi Asistenţă Educaţională (CJRAE/CMBRAE) în perioada 1 - 23 martie"", anunţa recent Ministerul Educaţiei, printr-un comunicat de presă. Cea de-a doua etapă, 12 - 18 aprilie, este rezervată pentru copiii care nu au fost înscrişi în prima fază sau care nu au participat la aceasta, cererile urmând să fie completate din nou în funcţie de locurile disponibile. Care sunt actele necesare pentru înscrierea în clasa pregătitoare: 1. Cerere-tip de înscriere 2. Copie şi original după actul de identitate al părintelui/tutorelui legal; părinţii divorţaţi depun la înscriere şi hotărârea judecătorească definitivă din care rezultă modul în care se exercita autoritatea părintească şi unde a fost stabilită locuinţa minorului 3. Copie şi original al certificatului de naştere al copilului 4. Copie a documentului care atestă dezvoltarea psihosomatică corespunzătoare pentru parcurgerea clasei pregătitoare (acolo unde este cazul). 5. Alte documente care să ateste îndeplinirea criteriilor generale şi/sau specifice (acolo unde este cazul). [citeste si] 05 Martie, 14:33",https://www.dcnews.ro/inscrieri-clasa-pregatitoare-2018-cand-incep-i-de-ce-acte-ai-nevoie_582906.html,2020-03-05 12:22:31,Ema Apostu
9,dcnews.ro,Bancul zilei: Preotul și polițiștii," Bancul zilei. Doi polițiști patrulau  cu loganul din dotare, si la un momendat pe dreapta văd un porc, la care oprește și-l urca în spate. Dupa un timp vede si un preot, opreste si-l ia si pe el. Pe drum preotul intreaba pe politisti, ce faceti cu porcul asta? - Îl ducem la facultatea de teologie, răspund polițiștii. La care preotul șugubeț: - Și dacă nu ia examenul, tot polițist rămâne? 05 Martie, 14:33",https://www.dcnews.ro/bancul-zilei-preotul-i-poli-i-tii_606491.html,2020-03-05 12:23:48,Crişan Andreescu
